
Time
Pages,1,2,16,64,256,1024,4192,16768,128000
malloc,
ext4,43,61,326,1198,4790,17213,69823,303325,2680833
tmpfs,23,37,308,1206,4586,16349,72277,323444,2318264
pmfs,24,42,272,1177,4620,18188,81094,323885,2247337

MajorPageFaults
Pages,1,2,16,64,256,1024,4192,16768,128000
malloc,
ext4,1,1,1,1,1,1,1,1,1
tmpfs,0,0,0,0,0,0,0,0,0
pmfs,0,0,0,0,0,0,0,0,0

MinorPageFaultsnPages,1,2,16,64,256,1024,4192,16768,128000
malloc,
ext4,23,24,38,86,278,1046,16848,167703,23101886
tmpfs,24,25,39,87,279,1047,4215,16791,128023
pmfs,25,27,55,151,535,2071,8407,33559,256023

cache-references
Pages,1,2,16,64,256,1024,4192,16768,128000
malloc,
ext4,10947,10735,10853,10481,10528,10674,11326,11068,10918
tmpfs,10854,10442,10788,10653,10440,10424,10632,10508,10287
pmfs,10663,10574,10275,11150,11497,10646,10555,10684,10556

cache-misses
Pages,1,2,16,64,256,1024,4192,16768,128000
malloc,
ext4,966,960,1017,920,892,1118,955,1135,951
tmpfs,986,1050,1070,1009,1017,1269,978,946,1176
pmfs,919,848,864,898,1062,1046,1084,998,908

L1-dcache-loads
Pages,1,2,16,64,256,1024,4192,16768,128000
malloc,
ext4,435909,434650,438899,432098,431814,433848,443369,437786,442043
tmpfs,435378,430319,436541,433391,427464,430244,434481,432622,431303
pmfs,432670,434509,426892,434628,437290,435260,435362,432025,434800

L1-dcache-load-misses
Pages,1,2,16,64,256,1024,4192,16768,128000
malloc,
ext4,11262,11268,11237,11114,11163,11097,11467,11422,11291
tmpfs,11222,11098,11216,11143,10986,11097,11223,10996,10958
pmfs,11169,11336,10593,11189,11560,11465,11076,10991,10981

L1-dcache-stores
Pages,1,2,16,64,256,1024,4192,16768,128000
malloc,
ext4,0,0,0,0,0,0,0,0,0
tmpfs,0,0,0,0,0,0,0,0,0
pmfs,0,0,0,0,0,0,0,0,0

L1-dcache-store-misses
Pages,1,2,16,64,256,1024,4192,16768,128000
malloc,
ext4,0,0,0,0,0,0,0,0,0
tmpfs,0,0,0,0,0,0,0,0,0
pmfs,0,0,0,0,0,0,0,0,0

L1-dcache-prefetches
Pages,1,2,16,64,256,1024,4192,16768,128000
malloc,
ext4,0,0,0,0,0,0,0,0,0
tmpfs,0,0,0,0,0,0,0,0,0
pmfs,0,0,0,0,0,0,0,0,0

L1-dcache-prefetch-misses
Pages,1,2,16,64,256,1024,4192,16768,128000
malloc,
ext4,0,0,0,0,0,0,0,0,0
tmpfs,0,0,0,0,0,0,0,0,0
pmfs,0,0,0,0,0,0,0,0,0

L1-icache-loads
Pages,1,2,16,64,256,1024,4192,16768,128000
malloc,
ext4,0,0,0,0,0,0,0,0,0
tmpfs,0,0,0,0,0,0,0,0,0
pmfs,0,0,0,0,0,0,0,0,0

L1-icache-load-misses
Pages,1,2,16,64,256,1024,4192,16768,128000
malloc,
ext4,0,0,0,0,0,0,0,0,0
tmpfs,0,0,0,0,0,0,0,0,0
pmfs,0,0,0,0,0,0,0,0,0

LLC-loads
Pages,1,2,16,64,256,1024,4192,16768,128000
malloc,
ext4,0,0,0,0,0,0,0,0,0
tmpfs,0,0,0,0,0,0,0,0,0
pmfs,0,0,0,0,0,0,0,0,0

LLC-load-misses
